BusinessAge_Years,Directors_PersonalCreditScore,AnnualTurnover_GBP,CurrentRatio,DebtToEquityRatio,Industry,HasCCJ,Default_12M
17,350,914738.880944713,2.900220296230604,0.33762201471080777,Professional Services,1,0
4,623,1224128.1214418202,3.153749878763563,2.806667915012394,Construction,0,1
1,440,1203243.1808738518,0.8756616785504943,0.812729547351,Logistics & Transport,1,1
8,769,1622849.2175362401,1.1016589335357994,1.3442757898957354,Construction,0,1
17,633,979142.5983676708,1.148681027383339,1.7205048459420573,Logistics & Transport,0,0
3,672,1992439.7517969103,2.573635428159621,3.6412588485623996,Retail,0,1
15,793,165969.5592911975,2.30911866515985,1.0460552376879182,Logistics & Transport,0,0
15,838,56177.304732368386,2.3569746940957645,0.4561043299242139,Construction,0,0
14,455,1298386.7075412665,3.322319899068503,1.3428894555630422,Logistics & Transport,0,1
14,590,631948.0791056595,2.8277345984219178,0.5082362850885801,Construction,0,0
2,443,518745.65796399344,0.8838107735353495,0.6015262952461548,Construction,1,1
13,405,658203.2060083469,1.542521247275543,2.3380173321026043,Logistics & Transport,0,1
14,719,549292.7519546609,1.806180938527207,0.33751753908802395,Construction,1,1
19,301,110040.59683787331,1.6878847662428147,0.22063043743490754,Logistics & Transport,0,0
7,389,1944489.432661648,2.5079258274856375,2.8862149957349414,Logistics & Transport,0,1
3,644,480453.7024829244,3.175679309769688,1.5104236698800737,Construction,1,1
15,649,1481358.0370491473,1.418154390568364,0.5889638620121058,Logistics & Transport,0,1
14,758,1537062.9696536418,2.155631409263557,1.0890898063528622,Professional Services,0,0
11,562,1862051.926114097,2.8682282657407567,2.604137378674356,Construction,0,1
15,650,109571.44133209094,1.7486541765360482,1.1745926118493197,Construction,0,1
13,407,1750494.259971665,1.0043543851978876,2.0286323879695907,Logistics & Transport,0,1
18,338,1078091.0526376106,1.9248528957912447,0.5746116962340219,Construction,0,1
6,458,1283461.0144333644,0.6656675622290854,2.393565186661243,Professional Services,0,1
3,611,1306717.0403860155,3.3271503620068303,1.33270296698873,Logistics & Transport,1,1
19,540,1648605.7197202188,0.7244636155849191,2.5451768946619944,Professional Services,0,0
15,744,700144.2782102654,1.8153701457517344,3.2527400409856893,Logistics & Transport,1,1
5,597,1479449.8202269871,2.0896437832655783,2.4854210356209703,Professional Services,0,1
10,335,1080727.3139582844,3.4559114968618565,1.2534154941205806,Logistics & Transport,0,0
7,383,1597118.327895428,0.9980654709285823,1.0974004360383716,Professional Services,0,1
17,751,1981564.76390176,0.8432945558370757,1.3769417390604473,Construction,0,0
7,684,441269.4839373344,0.5261184411876307,0.7420200016223688,Logistics & Transport,1,1
12,471,1989564.851041996,0.9667143106079069,0.8065702183150782,Logistics & Transport,0,1
17,675,225133.70085140932,1.121818937203003,3.183695297410655,Construction,0,1
13,661,54519.21841438704,2.3917428247492767,1.6004570483790355,Retail,0,0
4,440,136115.77554677095,1.1591203711742013,1.800381204225285,Logistics & Transport,0,1
10,417,716475.6892366853,0.5615624441879756,2.4167929157105634,Logistics & Transport,1,1
3,576,1284167.3448229467,2.979855036507466,2.399648631091036,Construction,1,1
9,519,184607.60473130678,1.5967871030119003,0.3627697989355103,Construction,0,1
13,325,61048.338332656174,1.561090059742202,3.343009066716896,Construction,0,1
18,820,1877327.5054946498,1.4074370875037796,0.7915735575733637,Construction,0,0
15,309,1652756.9400828627,3.4261198314392627,2.9199793805937087,Logistics & Transport,0,1
4,677,1627907.1837211105,1.0103462519278446,3.11341685369985,Retail,1,1
15,451,1774627.3372288554,3.1947141918597053,2.8881081829561235,Construction,0,1
2,348,1415066.8319056036,2.8304099964196636,2.358012821561166,Logistics & Transport,0,1
15,453,253588.0530087588,0.7294398664979392,0.15697508872464316,Professional Services,0,0
8,592,828245.36674376,3.460187304502546,1.5054644202163656,Construction,1,1
8,349,1460141.4986060276,1.3140978906170315,2.4588737745140667,Logistics & Transport,0,1
17,830,596652.1985434658,0.795748781067237,1.611060054097901,Construction,0,0
12,359,1390442.4100656633,2.9879427023772784,3.467571590159971,Logistics & Transport,0,1
19,466,97771.97412192207,2.6200266010330995,1.3043288738635,Construction,0,0
10,501,646967.8147152067,2.3516564176337025,1.2447856905887758,Professional Services,0,0
9,445,1120804.1557404867,0.9679425910967995,1.137391003061366,Logistics & Transport,0,1
5,738,1282575.1675371723,1.9354883487678856,1.3978453889471025,Logistics & Transport,0,1
6,541,1175229.295700726,2.8416680806616412,2.27387936082533,Professional Services,0,1
2,782,1410624.7383431876,1.4108718144315207,2.8573596476631042,Retail,0,1
13,407,61873.05906768619,1.4350694855451245,2.684014879181262,Construction,0,1
6,525,246835.3399561669,0.5094227181443663,3.2500994979277706,Construction,0,1
5,731,1744441.291944333,1.0227302049361386,3.555064582439957,Construction,0,1
1,718,1379409.8559758144,3.126216875365503,3.2827082651390698,Retail,0,1
6,754,270216.70323772205,1.825239474913121,0.17388707315998286,Professional Services,0,1
6,459,1692045.1529272294,3.4527034977033018,2.970080018852756,Logistics & Transport,1,1
16,822,522350.8747579055,1.6871238907213777,0.9127583371114932,Construction,0,0
4,376,982606.7741806858,2.645559364340724,0.6184193665611323,Construction,0,1
11,808,333133.2001250876,1.3457571287141874,2.5901062607166283,Professional Services,0,0
9,740,1434714.610022328,1.5914289234228005,1.3469984620900102,Construction,0,1
3,553,1350366.1209778222,1.072177962772684,0.3227569371447287,Construction,0,1
19,619,461669.3187739656,1.541187105498185,0.6367559641536092,Retail,0,0
8,562,1733631.4953711536,2.1417125612619294,0.10362472579284815,Logistics & Transport,0,0
5,673,832546.7472284387,3.475318642937748,3.6225721466443583,Logistics & Transport,0,1
4,466,620404.4275879465,2.4926051392153568,0.1960101369808305,Construction,0,1
6,758,347042.6994558441,1.0977378632249422,0.9168775010870931,Logistics & Transport,0,1
2,579,569027.624405298,0.6348843247746534,1.7234248446828386,Logistics & Transport,0,1
11,601,92952.49638644315,0.8790694439435318,1.4906281712081946,Logistics & Transport,0,0
4,830,1187352.1102894254,2.187665603819142,3.6557309199598254,Construction,0,1
15,517,1692349.9553706984,2.7954809864502987,0.25712688836471426,Professional Services,0,0
6,401,1120511.8764112014,3.321257621902241,2.097637359940501,Construction,1,1
17,587,477584.2257515576,0.5474695159904625,2.7538699038450587,Construction,0,1
6,466,115654.8975170518,2.0682804246856095,3.7336220973565584,Logistics & Transport,0,1
19,335,468524.74285466556,1.9126020686695302,2.519447883282512,Professional Services,0,0
2,652,861436.78473863,2.4681650659271117,3.2346454204458746,Professional Services,1,1
15,372,1531242.285964603,2.1787365633960256,0.4265272575968587,Construction,0,0
11,652,416293.5624486595,2.5611174517474415,1.6051640926540167,Logistics & Transport,0,0
8,369,1453593.3340416378,2.474247754247571,1.5583938244683633,Logistics & Transport,1,1
19,724,1740520.263286173,0.8510351745738386,3.5565240441772987,Logistics & Transport,1,1
13,816,935196.3538112963,2.8991537408561587,0.6903475679267722,Construction,0,0
12,727,1651792.383703057,0.8696977271489745,0.692356072112858,Professional Services,0,0
5,838,1131581.8286684365,2.5955918756274112,1.381376784554614,Professional Services,0,0
6,459,1292327.1323077646,1.7484361029218203,0.31241758473066655,Construction,0,1
4,448,1076242.997659495,2.0415522037297937,0.8115863585447112,Professional Services,0,1
19,529,953186.7976651164,3.2098940431271314,3.8643175903283673,Retail,0,0
1,366,507574.2114629062,3.16965117942046,1.7699173654819742,Logistics & Transport,0,1
17,680,641228.4159490397,2.9535689169650885,2.564874912847502,Logistics & Transport,0,0
12,357,615441.7319400376,2.0304451413689697,2.931833911444084,Retail,0,1
15,558,1148413.4153599388,2.708719430401499,1.531149487328082,Logistics & Transport,0,0
1,641,283909.7013965853,2.0386911665564282,0.6741855902010161,Retail,0,1
14,429,1837743.7968695534,3.1088182474243324,0.9056659632649452,Retail,0,0
6,471,1455277.5333020708,1.7083274996986997,1.3217392586643804,Construction,1,1
5,508,832818.9802807276,3.4107060332446304,2.5806668393736802,Professional Services,0,0
11,653,359317.08182643703,3.2969682746866327,1.6532941414473123,Professional Services,0,1
4,770,1769884.7309571898,2.7248078583553568,0.12657732181049966,Construction,1,1
13,415,1656367.275697272,1.3382476525282159,2.1412880217631405,Logistics & Transport,0,1
11,563,1457357.0277984997,0.8949607663797752,3.6939022284389296,Logistics & Transport,0,1
3,741,579516.7424519226,3.0641103502795923,3.267102682933848,Logistics & Transport,1,1
1,847,834770.9429956544,0.9959068584138838,3.318324347912561,Construction,0,1
6,752,250359.09228222555,3.062782366992007,3.2007262686639115,Logistics & Transport,0,0
18,776,418627.07321868686,1.9722950201370812,1.3625502198806523,Logistics & Transport,0,0
10,586,1576882.4427676292,1.7196703514243126,3.084255951642129,Logistics & Transport,0,1
5,602,1444325.5017588334,3.209572336503287,0.6583292954636526,Professional Services,0,0
10,610,1207297.2378030727,2.3115529476208336,2.665092974376219,Retail,1,1
12,507,1796667.115556037,2.229842021389153,2.6021174100714783,Retail,0,0
2,745,1187369.7097354385,2.176297833873193,0.1997222164499652,Construction,0,0
13,354,960587.5999290409,1.6135085480585942,3.1730835210046333,Professional Services,0,1
8,311,713722.9552962373,2.8569293105873816,3.622667609871009,Professional Services,0,1
2,699,1883874.5861855366,1.2583953320473191,1.14291958604122,Construction,0,1
1,814,211295.1499724893,3.316684880123825,3.2683238243259884,Construction,0,1
5,841,1865230.3755185765,3.1819556151408825,0.42138329026159793,Logistics & Transport,0,0
9,536,1662093.5868654856,1.5124409770246945,2.4398746472181574,Retail,0,1
17,578,303363.3528446175,2.688391309494991,1.994022774803681,Logistics & Transport,0,0
9,647,1151719.4974667444,2.2196695833487743,2.2291017799051,Construction,0,1
11,403,1739768.5644107193,1.5129479059977038,3.7122002873489457,Construction,0,1
15,816,1165027.8690339497,3.4655649439863403,3.4981294642627287,Logistics & Transport,0,0
6,547,1819039.6520432134,0.5757120375447926,3.1618262632350524,Logistics & Transport,0,1
3,663,1888818.442791283,1.2579380918638599,1.167423984945647,Construction,0,1
17,620,873649.8182593965,2.060222183333451,3.6560926518757575,Logistics & Transport,0,0
5,585,785761.639742331,2.0658590104356915,0.48028000060911347,Professional Services,0,1
12,448,1875826.2502398558,2.266799224836692,3.4279839445792724,Construction,1,1
18,383,1366523.1192418528,2.7550285160687578,1.3798242821790705,Construction,0,1
14,705,276244.2286289301,2.3704334915578893,0.30971201548173516,Construction,0,0
11,755,132468.91098422834,2.300844381584111,2.7104922385389183,Construction,0,0
9,460,1151026.6494446632,0.6605433887391299,1.0019917204322262,Construction,0,1
2,759,1863833.382604928,1.6295908633678948,1.0499273908720645,Construction,0,1
12,849,1696284.969691346,1.196167219103468,1.293583948292209,Professional Services,0,0
3,799,1367903.105605456,1.2961103348059262,0.34837059325981523,Professional Services,0,0
3,808,321275.90533762064,2.1630124230210344,0.7907958623731907,Professional Services,1,1
1,780,545751.1983099564,1.0985159447888253,0.12004454758368518,Logistics & Transport,1,1
8,413,1757246.8917776016,1.3818473030506926,1.8370971323125687,Construction,0,1
8,660,406474.1114809559,1.2112541255520202,0.428595971930088,Retail,0,1
11,640,592956.8460883474,3.3455088296545843,2.762345159672376,Logistics & Transport,0,1
9,748,302721.2698311118,3.3339971965132857,1.0189291196474288,Logistics & Transport,0,0
5,479,1368411.0512581016,2.329824675788155,3.779939161737191,Construction,0,1
14,706,1890765.4954582588,3.2735674061956996,3.497881346854745,Logistics & Transport,0,0
3,495,574487.6616110026,2.8574379364051197,1.2288194903760121,Logistics & Transport,0,1
5,765,977042.8853076438,2.269843648405426,3.154540273161047,Retail,0,1
5,610,1286962.4924368483,0.5193056344903871,3.2326551281927443,Construction,0,1
19,561,1998959.18402048,2.817548858238212,3.9475961450462007,Logistics & Transport,0,0
14,718,254375.72674526562,2.6074650247654065,2.431575948698171,Retail,0,0
4,705,1022213.0590361329,2.345760959847242,0.41966636511028255,Retail,0,1
13,442,800984.2338098751,2.781272935047415,2.6226651928128857,Construction,0,1
10,641,1738349.3221835925,2.038766494324297,2.5374210186665374,Logistics & Transport,0,0
18,615,978137.075472729,2.6122498139640173,2.589567251939684,Professional Services,1,1
8,400,266406.17294103873,3.30551626017948,1.297868027606425,Professional Services,0,1
8,543,1287127.083308838,1.6274150475382587,3.4527503818132983,Construction,0,1
7,789,1553022.2056145656,2.6243655047018764,3.8419415135261064,Professional Services,0,1
8,311,55618.44074794846,1.9270634540328762,0.9490788006147909,Construction,0,1
14,538,1724965.5365702275,2.5231989554419445,0.4437934167329134,Logistics & Transport,0,1
19,341,412744.85001104797,2.7886800066630926,0.8586866293570878,Construction,0,0
6,728,1126535.261074087,0.6363575013073879,3.3001533430973033,Logistics & Transport,0,1
1,457,860805.1263405278,2.4398013318459855,2.738914075797405,Professional Services,0,0
15,515,1453324.9423905343,1.1802235532208338,2.580584635122594,Construction,0,0
1,761,773765.1488321966,2.5100976134227,1.6669932269267556,Logistics & Transport,0,0
17,433,1746038.194529336,1.9049905578014403,2.353529088894599,Construction,0,0
1,366,1474467.903869641,2.8206582255946615,1.300709088570033,Logistics & Transport,0,1
15,306,1313040.683572697,0.8702024456167893,1.961080309730049,Logistics & Transport,0,1
2,825,1602669.161347566,2.3789670549685855,3.192945810645558,Construction,0,0
14,372,1520344.9181103455,1.335412186782657,3.926842230076302,Logistics & Transport,0,1
8,698,120080.41609702901,3.0589459859917745,3.736706802000227,Professional Services,0,1
8,704,819731.9899974149,3.2851505169089226,3.7420771771003705,Logistics & Transport,0,0
19,429,1865074.2297671551,3.4891948810371662,1.6686725659037382,Construction,1,1
7,765,295162.3245348411,2.8880222072818498,1.9282805339764848,Professional Services,0,1
19,505,1487338.2733425,2.7612022112840138,2.851978045839028,Construction,0,0
6,565,1950454.0321038929,1.1465022766026531,3.6965485194000087,Construction,0,1
6,836,151787.32663769467,1.5080211769703262,0.6537776114731301,Retail,0,1
3,552,1380278.0672218904,1.8970476252868385,1.2865432689260634,Logistics & Transport,1,1
7,588,962900.5755370093,2.820143143346749,0.6430626939170271,Logistics & Transport,0,1
19,463,1179391.7479807083,3.2448975952339056,2.4868332668418756,Construction,0,1
8,394,216415.60614443346,1.067417300068954,1.2945738878613964,Logistics & Transport,0,1
10,409,133863.556140532,3.267102454010309,1.3718206247990365,Retail,0,1
15,635,1350389.9880742973,2.586873957062174,0.376572242003119,Logistics & Transport,0,0
15,537,1655453.3881503998,2.3323121920551158,1.4642046410496086,Professional Services,1,1
1,680,1574929.903119286,1.0995238138458185,3.463736378866183,Professional Services,0,1
7,735,1110421.169339163,0.6665750984274517,1.0089839663742564,Logistics & Transport,0,1
4,782,244740.30121554743,2.20539469552382,2.811231118219256,Construction,1,1
6,324,1391686.665480227,2.4545470499866773,2.555550545260511,Logistics & Transport,0,1
1,416,521683.3229305846,1.1323443480640647,3.46758997263955,Construction,0,1
5,781,1826583.970396398,2.169368617476369,0.6159229958390491,Logistics & Transport,0,0
1,691,1684617.4511141246,3.069480208287721,3.9126008453456684,Retail,0,1
4,836,1433296.7858204122,3.0051978363650598,2.372251719557426,Retail,0,1
2,378,1900249.6138707043,3.2820655417588913,3.982349194152576,Logistics & Transport,0,1
10,472,111272.55194698222,1.5976574286706413,3.6549074308768184,Logistics & Transport,0,1
5,311,1485590.828868486,1.454148717652756,0.9639173612411125,Professional Services,0,1
10,427,693973.4197059904,2.748278017942426,0.3190318386229211,Logistics & Transport,0,1
1,391,1816828.4770884123,1.793337215291015,1.09699246580191,Professional Services,0,1
6,842,570016.6334908563,0.7626459920833418,2.1574982310977378,Construction,0,1
13,831,1463470.1736642832,1.348403392011499,0.769225831554241,Logistics & Transport,0,0
15,746,1761411.6883190237,1.7557468565944674,0.7530930036201552,Professional Services,0,0
4,689,131230.79584623073,1.377549276428756,1.904114833710097,Construction,0,1
13,342,825412.7802044704,1.496616712841965,0.22974508756049786,Retail,0,1
15,553,1536502.6124427805,1.3813277185231723,0.5753635218758548,Retail,0,0
8,429,937091.8345397948,0.6244975015492383,1.7218592236909955,Logistics & Transport,0,1
5,359,571142.6280975109,2.411284102473328,0.3462066459110692,Logistics & Transport,0,1
15,766,478620.43020522053,2.291877261060408,1.6473447201765645,Retail,0,0
4,586,306460.62048693694,2.460150495436042,1.9486244371989359,Retail,0,1
12,816,1721402.6417197504,1.0769296881008823,1.8599397948851462,Logistics & Transport,0,0
13,766,1171943.0363405342,1.3869636248374557,3.4897819438720403,Professional Services,0,1
2,644,198950.64273333916,2.358847780834767,2.1672435747017564,Construction,0,1
19,681,796031.6309627391,2.2988827053797642,1.9251238036643692,Logistics & Transport,1,0
19,552,767080.6190699643,2.0189909280628036,1.7017660570274982,Professional Services,0,0
4,355,404391.4218834528,1.5512397500305921,3.288731175387496,Logistics & Transport,0,1
4,762,899239.8696707719,3.2387930143240697,3.590720755599349,Retail,0,1
11,756,697593.762516616,1.5193107268965313,3.4276456298687585,Logistics & Transport,0,1
5,382,716517.2257097559,1.8668574693117548,2.7268316547124245,Construction,0,1
11,398,1491101.7876865193,2.534341492862626,0.6357108092778294,Logistics & Transport,0,0
10,448,485363.6017351328,2.1290642926002925,1.1797928810188478,Construction,0,1
8,628,1301626.919767943,1.5406579290931566,0.279645948359712,Construction,0,0
6,455,1162766.766567823,1.8069343713695294,3.730213892461445,Logistics & Transport,0,1
6,489,1157780.3990588412,2.8834424535605185,2.6771142657945504,Construction,0,1
8,793,1342864.324976463,1.3343874664598374,3.010815248821642,Construction,0,1
15,562,1119344.9705815252,0.9267657193304463,1.315129784370693,Logistics & Transport,0,0
14,379,1764547.47395045,1.4394896054893311,3.3980487368816354,Professional Services,0,0
11,699,1367381.1793030067,3.0486026464637037,1.1124528064630663,Logistics & Transport,0,0
12,559,1116578.3401742068,0.76696914456904,0.10641065273855377,Construction,0,1
13,400,1668038.0845609074,3.4750882201173554,1.5680183538307064,Construction,1,1
8,658,1231985.8016202855,2.1230086967829873,2.3259697757403863,Construction,1,1
18,679,617731.2831810991,3.454537231901282,1.9669489460655378,Logistics & Transport,0,0
1,520,453835.0904443139,3.3169892662579326,3.4620969560487285,Construction,0,1
15,719,347039.18204222363,1.8584411426327503,0.511080615229051,Construction,0,0
8,423,1803937.6644648982,1.0954732238160472,2.2599114184715297,Professional Services,0,1
11,721,1434764.0920062284,0.9946543296954153,2.100619464301539,Professional Services,0,0
12,530,1877887.9544204255,1.2199680916098725,1.1974326304714358,Construction,0,0
12,362,1226419.0211441389,2.630397921693612,3.306689639050341,Logistics & Transport,1,1
4,784,973131.7189150795,1.3188499841944634,3.0361097579406047,Logistics & Transport,0,1
16,782,166447.1534932342,1.524275808812895,2.958150830594141,Logistics & Transport,0,1
4,818,1359702.449014758,1.8463364119838444,3.5171506652512687,Logistics & Transport,0,1
5,454,1185307.0815480507,3.239698041264369,2.9188599424239325,Logistics & Transport,0,1
5,391,1980907.3424958617,1.0681802536545382,1.0041810376874332,Logistics & Transport,0,1
8,825,516359.6166753739,0.5150796578294093,2.8516945754337955,Logistics & Transport,0,1
10,754,1084937.84280933,0.6802892311345105,1.300040972220391,Logistics & Transport,0,0
17,809,1319366.8034802417,3.214299025040354,1.0444811363551352,Logistics & Transport,0,0
9,482,1306952.79074757,2.442549394530089,0.3847140123085465,Logistics & Transport,1,1
19,685,1144522.4087493853,1.3191218579834203,3.001711463355939,Logistics & Transport,0,0
14,704,1565009.6201380896,1.0315775030335734,2.8729037516042637,Construction,0,0
8,545,449713.358577292,1.382800209911343,1.0145479629289655,Construction,0,1
9,770,1464973.040535111,0.8443907817538403,3.0225781652242083,Logistics & Transport,0,1
11,722,1258482.414294524,3.324598730853323,3.679579444064857,Construction,0,1
1,364,1797346.467999418,2.8526185230958006,0.5213129342171591,Logistics & Transport,1,1
14,312,1702029.1561154844,1.887173530737622,1.0072828897084223,Logistics & Transport,0,0
5,512,664536.7263084789,3.094887815345606,3.0260170969405307,Logistics & Transport,1,1
14,541,588662.7837015485,1.2483746128796969,1.1705760266776053,Construction,0,1
4,792,1964223.9815122734,2.651361705416581,2.5361894997064955,Construction,0,1
1,512,1078167.1027847503,3.0683974970412304,0.4165404754084866,Logistics & Transport,1,1
19,637,1817520.879633152,1.570306134869818,1.8635896685038011,Logistics & Transport,0,0
8,472,369567.9963719403,2.772393336352153,2.982456545772517,Professional Services,0,1
15,463,1303496.8838603399,1.3852170477929282,2.777404377868685,Logistics & Transport,0,1
15,764,1629227.365353143,1.3965714057770924,3.2787811926356465,Logistics & Transport,0,0
9,796,1897420.7366935713,0.8211715356625582,3.5220632937523586,Professional Services,0,0
9,694,707813.2749831958,1.8201741395281963,3.115415654909157,Professional Services,1,1
10,607,1463713.2813519023,2.689135719492267,2.7191921974618114,Construction,0,1
9,482,1100685.367627257,3.320662416713855,0.2237177180825215,Construction,0,1
3,809,168226.40582961298,2.311390975787288,2.186370026296832,Logistics & Transport,1,1
11,845,1395499.4877524397,3.089406613207217,0.2470211271679259,Logistics & Transport,0,0
6,526,1395688.2885637947,2.967483947870681,3.251464486752488,Construction,0,1
2,735,1864683.2694507472,1.0200291589258426,1.3508256453938345,Logistics & Transport,0,1
7,721,1019759.2700294962,1.9574522867378943,2.2934745590598915,Construction,0,1
18,320,498989.2953855036,0.8507706065761744,1.1898366985437203,Retail,0,1
2,696,136899.45572492434,2.546459484684905,3.151750563083145,Retail,1,1
17,404,860502.2640375161,3.349699004738228,3.55735985390342,Logistics & Transport,0,1
11,491,638737.5651511286,0.9112683742362695,1.6547057274309496,Construction,0,0
12,316,1534122.1967465573,2.701649392407624,3.4653973346928573,Construction,0,1
19,419,740822.1414400409,2.396714452603583,1.1415925290796964,Professional Services,0,0
7,692,1900688.8328139456,2.2508151110242993,2.185177599994543,Logistics & Transport,0,1
6,724,1926504.8958261793,1.6703607040650177,3.4491695763709456,Logistics & Transport,0,0
1,428,1260771.7509245307,1.5653949432614378,1.3709372362015826,Logistics & Transport,0,1
17,429,1860887.5596790216,0.6357475670566636,3.8207648338045344,Logistics & Transport,0,1
11,328,1533665.9718032666,1.1537261247560404,0.5753300569473961,Logistics & Transport,0,1
18,396,1116376.2999014962,0.5455306468604807,0.1712727719216743,Professional Services,0,0
17,309,401600.4740744173,2.2442513167460616,3.6261278750549435,Construction,0,1
7,541,944265.9898519879,0.8175597076337265,0.3677297979767017,Logistics & Transport,0,1
17,531,1143705.2035571043,3.119058182089148,3.968367864195218,Construction,0,1
9,583,1734725.0824332698,2.069429062091496,3.810447761718514,Logistics & Transport,0,1
17,499,988600.0842445465,2.599069727176125,0.6343815491416506,Professional Services,0,0
8,378,1800465.6117220155,1.7325712755214893,2.196580040201007,Retail,0,1
17,472,1364980.5090957645,2.181739427003146,0.8211891601218628,Retail,0,0
7,766,317148.1729546592,3.3279775308998913,1.7698051748174675,Professional Services,0,0
1,715,1990213.6701839312,0.7482021188710123,0.33955800411334747,Logistics & Transport,0,1
13,748,1078103.6884701296,1.2618133157710885,0.9733058924066991,Logistics & Transport,0,1
19,386,814123.6779977038,2.839964980731633,1.5167639059557083,Construction,0,0
19,400,1335271.8407155767,0.7962116206479976,1.810725250959614,Retail,0,0
17,307,262341.96226302616,0.7269833117123325,3.9122354070146836,Logistics & Transport,1,1
13,499,1291250.361169041,1.5846241962621157,3.250676018167527,Logistics & Transport,1,1
16,804,1021560.2009735823,0.7765038754172969,2.97589878281659,Professional Services,0,0
8,386,843014.4364972371,2.2552353266186094,2.1944611274936996,Logistics & Transport,0,1
19,342,1908389.0412988535,1.1788257524497996,3.375991266356939,Construction,0,1
18,684,1068952.447627504,3.187093889598117,1.4233590590572733,Construction,0,0
1,734,477279.0849663799,2.85050024253577,2.864706539815933,Logistics & Transport,0,1
14,707,944978.7847857324,2.5991156182984287,3.9757575039748714,Logistics & Transport,0,1
19,782,1842805.4389167116,2.350832082153506,1.3270527448472753,Professional Services,0,0
15,316,393386.1690946596,3.09039719102439,2.7286683860474725,Construction,0,1
18,447,467216.22544206196,1.1691861846282707,3.3928279701942916,Retail,1,1
2,576,75407.65712631331,3.119326528292683,3.671649575067622,Logistics & Transport,0,1
17,531,77670.596321746,2.868476895272157,2.899937494666397,Logistics & Transport,0,0
18,665,1667313.6725690993,2.7444824791630564,1.2060709013268314,Professional Services,0,0
6,527,1477639.0833437638,2.183767034224772,1.3725003911188913,Construction,0,1
19,735,742330.0600813186,1.2387324829118003,0.18095632528346042,Logistics & Transport,0,0
4,698,1411706.7565937669,1.7706437479756891,3.067455312918888,Professional Services,0,1
1,510,820651.5563044419,2.8807119636164047,0.26668446364161036,Logistics & Transport,0,1
8,690,1908148.7521957636,0.5953354530719733,3.472144182950708,Logistics & Transport,0,1
7,798,1935752.7287807679,2.8461523077912747,0.5627763964507013,Logistics & Transport,0,0
3,839,815947.8628282195,1.2202122214626994,0.7703183973301045,Logistics & Transport,1,1
10,790,1715732.7173646926,0.9329276021648091,1.9584532362457256,Construction,0,1
